project,month,label,active_devs,num_files,num_commits,c_percentage,inactive_c,c_nodes,c_edges,c_c_coef,c_mean_degree,c_long_tail
628,12,sustainable,2,33,38,1.0,0.0,0,0,0.0,0.0,0
628,13,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
628,14,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
628,15,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
628,16,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
628,17,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
628,18,sustainable,3,46,102,0.9901960784313726,0.0,0,0,0.0,0.0,0
628,19,sustainable,3,2,2,0.5,0.9629629629629628,0,0,0.0,0.0,0
628,20,sustainable,5,17,36,0.8611111111111112,0.391304347826087,2,1,0.0,1.0,0
628,21,sustainable,1,7,14,1.0,0.375,0,0,0.0,0.0,0
628,22,sustainable,2,4,6,0.8333333333333334,0.9090909090909092,2,1,0.0,1.0,0
628,23,sustainable,3,15,15,0.9333333333333332,0.6666666666666666,0,0,0.0,0.0,0
628,24,sustainable,6,45,64,0.75,0.7222222222222222,3,2,0.0,1.3333333333333333,1
628,25,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
628,26,sustainable,1,1,2,1.0,0.0,0,0,0.0,0.0,0
628,27,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
628,28,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
628,29,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
628,30,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
628,31,sustainable,3,1,1,1.0,0.0,0,0,0.0,0.0,0
761,1,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,2,sustainable,2,4,5,0.8,0.0,2,1,0.0,1.0,0
761,3,sustainable,3,18,117,0.7863247863247863,0.5,2,1,0.0,1.0,0
761,4,sustainable,2,20,44,0.9772727272727272,0.5625,2,1,0.0,1.0,0
761,5,sustainable,1,9,16,1.0,0.7222222222222222,0,0,0.0,0.0,0
761,6,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,7,sustainable,1,6,6,1.0,0.0,0,0,0.0,0.0,0
761,8,sustainable,2,4,8,0.5,0.8666666666666667,2,1,0.0,1.0,0
761,9,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,10,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,11,sustainable,1,5,10,1.0,0.6,0,0,0.0,0.0,0
761,12,sustainable,1,2,2,1.0,0.0,0,0,0.0,0.0,0
761,13,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,14,sustainable,1,2,5,1.0,0.8,0,0,0.0,0.0,0
761,15,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,16,sustainable,2,6,8,0.625,0.9333333333333332,0,0,0.0,0.0,0
761,17,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,18,sustainable,2,18,26,0.9615384615384616,0.8888888888888888,2,1,0.0,1.0,0
761,19,sustainable,3,5,11,0.7272727272727273,0.8181818181818182,2,1,0.0,1.0,0
761,20,sustainable,1,3,3,1.0,0.9230769230769232,0,0,0.0,0.0,0
761,21,sustainable,1,1,1,1.0,0.0,0,0,0.0,0.0,0
761,22,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,23,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,24,sustainable,2,10,25,0.52,0.8235294117647058,2,1,0.0,1.0,0
761,25,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,26,sustainable,1,4,9,1.0,0.8333333333333334,0,0,0.0,0.0,0
761,27,sustainable,3,4,6,0.5,0.8,2,1,0.0,1.0,0
761,28,sustainable,1,3,3,1.0,0.0,0,0,0.0,0.0,0
761,29,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,30,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,31,sustainable,1,3,3,1.0,0.0,0,0,0.0,0.0,0
761,32,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,33,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,34,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,35,sustainable,2,4,11,0.7272727272727273,0.92,2,1,0.0,1.0,0
761,36,sustainable,1,4,4,1.0,0.0,0,0,0.0,0.0,0
761,37,sustainable,2,5,8,0.875,0.9230769230769232,0,0,0.0,0.0,0
761,38,sustainable,1,3,12,1.0,0.5,0,0,0.0,0.0,0
761,39,sustainable,1,3,3,1.0,0.0,0,0,0.0,0.0,0
761,40,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
761,41,sustainable,1,3,4,1.0,0.0,0,0,0.0,0.0,0
410,1,sustainable,2,114,391,0.9974424552429668,0.9615384615384616,2,1,0.0,1.0,0
410,2,sustainable,4,6,16,0.875,0.8571428571428571,2,1,0.0,1.0,0
410,3,sustainable,2,86,188,1.0,0.0,0,0,0.0,0.0,0
410,4,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,5,sustainable,3,98,362,1.0,0.875,0,0,0.0,0.0,0
410,6,sustainable,4,51,61,1.0,0.8888888888888888,0,0,0.0,0.0,0
410,7,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
410,8,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,9,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,10,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,11,sustainable,3,88,103,1.0,0.0,0,0,0.0,0.0,0
410,12,sustainable,2,117,140,1.0,0.5,0,0,0.0,0.0,0
410,13,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,14,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,15,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,16,sustainable,5,1,2,0.5,0.0,2,1,0.0,1.0,0
410,17,sustainable,3,13,13,0.9230769230769232,0.8333333333333334,0,0,0.0,0.0,0
410,18,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
410,19,sustainable,7,14,14,1.0,0.8125,0,0,0.0,0.0,0
410,20,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
410,21,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,22,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,23,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
410,24,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,25,sustainable,3,6,12,0.5,0.25,2,1,0.0,1.0,0
410,26,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,27,sustainable,5,286,754,0.6578249336870027,0.4615384615384615,3,3,1.0,2.0,0
410,28,sustainable,6,74,198,0.4696969696969697,0.2142857142857142,3,3,1.0,2.0,0
410,29,sustainable,4,73,78,0.8589743589743589,0.7647058823529411,2,1,0.0,1.0,0
410,30,sustainable,11,61,92,0.6847826086956522,0.5789473684210527,3,3,1.0,2.0,0
410,31,sustainable,5,142,236,0.652542372881356,0.5882352941176471,2,1,0.0,1.0,0
410,32,sustainable,4,29,41,0.5365853658536586,0.7142857142857143,2,1,0.0,1.0,0
410,33,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
410,34,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,1,dormant,2,13,73,0.9863013698630136,0.6521739130434783,2,1,0.0,1.0,0
688,2,dormant,6,9,32,0.78125,0.8947368421052632,2,1,0.0,1.0,0
688,3,dormant,4,14,65,1.0,0.5714285714285714,0,0,0.0,0.0,0
688,4,dormant,3,14,30,1.0,0.6,0,0,0.0,0.0,0
688,5,dormant,3,12,14,1.0,0.5,0,0,0.0,0.0,0
688,6,dormant,11,11,11,1.0,0.0,0,0,0.0,0.0,0
688,7,dormant,3,6,8,1.0,0.0,0,0,0.0,0.0,0
688,8,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,9,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
688,10,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,11,dormant,9,10,11,0.7272727272727273,0.9375,2,1,0.0,1.0,0
688,12,dormant,3,0,0,0.0,1.0,0,0,0.0,0.0,0
688,13,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,14,dormant,6,5,5,1.0,0.0,0,0,0.0,0.0,0
688,15,dormant,6,15,31,0.5161290322580645,0.1428571428571428,2,1,0.0,1.0,0
688,16,dormant,3,0,0,0.0,1.0,0,0,0.0,0.0,0
688,17,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,18,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,19,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,20,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,21,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,22,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,23,dormant,1,2,2,1.0,0.0,0,0,0.0,0.0,0
688,24,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,25,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,26,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
688,27,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,28,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,29,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,30,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,31,dormant,2,0,0,0.0,1.0,0,0,0.0,0.0,0
688,32,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
688,33,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,34,dormant,4,2,2,1.0,0.0,0,0,0.0,0.0,0
688,35,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
688,36,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
343,1,sustainable,5,7,35,0.9714285714285714,0.6923076923076923,2,1,0.0,1.0,0
343,2,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
343,3,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
343,4,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
343,5,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
343,6,sustainable,4,8,13,0.9230769230769232,0.0,2,1,0.0,1.0,0
343,7,sustainable,5,5,10,0.6,0.6666666666666666,3,3,1.0,2.0,0
343,8,sustainable,4,6,11,1.0,0.0,0,0,0.0,0.0,0
343,9,sustainable,3,33,231,0.6796536796536796,0.9090909090909092,2,1,0.0,1.0,0
343,10,sustainable,3,0,0,0.0,1.0,0,0,0.0,0.0,0
343,11,sustainable,4,7,8,1.0,0.6666666666666666,0,0,0.0,0.0,0
343,12,sustainable,4,4,6,1.0,0.0,0,0,0.0,0.0,0
343,13,sustainable,4,12,21,0.9523809523809524,0.9166666666666666,2,1,0.0,1.0,0
343,14,sustainable,5,5,6,0.6666666666666666,0.8,2,1,0.0,1.0,0
343,15,sustainable,7,4,11,0.5454545454545454,0.8,4,4,0.5833333333333333,2.0,3
343,16,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
343,17,sustainable,4,7,11,1.0,0.8888888888888888,0,0,0.0,0.0,0
343,18,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
343,19,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
343,20,sustainable,5,5,7,0.7142857142857143,0.0,2,1,0.0,1.0,0
343,21,sustainable,3,2,2,1.0,0.0,0,0,0.0,0.0,0
343,22,sustainable,3,1,1,1.0,0.0,0,0,0.0,0.0,0
343,23,sustainable,3,19,32,1.0,0.25,0,0,0.0,0.0,0
343,24,sustainable,3,1,2,1.0,0.8571428571428571,0,0,0.0,0.0,0
343,25,sustainable,4,3,4,1.0,0.8888888888888888,0,0,0.0,0.0,0
343,26,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
343,27,sustainable,3,5,6,1.0,0.0,0,0,0.0,0.0,0
343,28,sustainable,7,8,12,0.6666666666666666,0.9,2,1,0.0,1.0,0
343,29,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
760,1,sustainable,12,19,28,0.5714285714285714,0.6428571428571429,0,0,0.0,0.0,0
760,2,sustainable,10,11,15,1.0,0.5,0,0,0.0,0.0,0
760,3,sustainable,7,0,0,0.0,1.0,0,0,0.0,0.0,0
760,4,sustainable,9,0,0,0.0,1.0,0,0,0.0,0.0,0
760,5,sustainable,11,0,0,0.0,1.0,0,0,0.0,0.0,0
760,6,sustainable,18,0,0,0.0,1.0,0,0,0.0,0.0,0
760,7,sustainable,13,0,0,0.0,1.0,0,0,0.0,0.0,0
760,8,sustainable,9,0,0,0.0,1.0,0,0,0.0,0.0,0
760,9,sustainable,8,0,0,0.0,1.0,0,0,0.0,0.0,0
760,10,sustainable,15,20,32,0.40625,0.7142857142857143,3,2,0.0,1.3333333333333333,1
760,11,sustainable,4,3,10,1.0,0.8260869565217391,0,0,0.0,0.0,0
760,12,sustainable,11,81,210,0.6523809523809524,0.2692307692307692,4,6,1.0,3.0,0
760,13,sustainable,10,50,131,0.900763358778626,0.2,3,2,0.0,1.3333333333333333,1
760,14,sustainable,14,67,97,0.3917525773195876,0.25,5,5,0.4333333333333334,2.0,3
760,15,sustainable,13,43,152,0.4868421052631579,0.28,4,3,0.0,1.5,2
760,16,sustainable,11,50,101,0.6237623762376238,0.5769230769230769,2,1,0.0,1.0,0
760,17,sustainable,10,57,107,0.6728971962616822,0.5,3,3,1.0,2.0,0
760,18,sustainable,16,12,31,0.5806451612903226,0.5555555555555556,3,3,1.0,2.0,0
760,19,sustainable,8,22,28,0.9285714285714286,0.6875,2,1,0.0,1.0,0
760,20,sustainable,9,19,24,0.8333333333333334,0.7142857142857143,2,1,0.0,1.0,0
760,21,sustainable,7,13,18,1.0,0.7647058823529411,0,0,0.0,0.0,0
760,22,sustainable,5,14,15,0.9333333333333332,0.5714285714285714,0,0,0.0,0.0,0
760,23,sustainable,2,4,4,1.0,0.0,0,0,0.0,0.0,0
760,24,sustainable,6,8,8,1.0,0.8333333333333334,0,0,0.0,0.0,0
760,25,sustainable,4,1,1,1.0,0.0,0,0,0.0,0.0,0
760,26,sustainable,3,20,20,1.0,0.0,0,0,0.0,0.0,0
760,27,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
760,28,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
760,29,sustainable,19,0,0,0.0,1.0,0,0,0.0,0.0,0
742,1,sustainable,1,7,24,1.0,0.8181818181818182,0,0,0.0,0.0,0
742,2,sustainable,1,1,2,1.0,0.0,0,0,0.0,0.0,0
742,3,sustainable,5,42,279,0.8387096774193549,0.1666666666666666,3,3,1.0,2.0,0
742,4,sustainable,6,45,402,0.8557213930348259,0.1724137931034483,3,3,1.0,2.0,0
742,5,sustainable,2,20,100,0.95,0.4642857142857143,2,1,0.0,1.0,0
742,6,sustainable,4,42,217,0.7004608294930875,0.5454545454545454,2,1,0.0,1.0,0
742,7,sustainable,6,62,604,0.5910596026490066,0.25,3,3,1.0,2.0,0
742,8,sustainable,4,42,58,0.7241379310344828,0.0,2,1,0.0,1.0,0
742,9,sustainable,3,16,45,0.5777777777777777,0.6363636363636364,2,1,0.0,1.0,0
742,10,sustainable,5,31,163,0.7484662576687117,0.4285714285714285,3,3,1.0,2.0,0
742,11,sustainable,8,30,236,0.8050847457627118,0.5555555555555556,5,8,0.8666666666666666,3.2,4
742,12,sustainable,8,72,277,0.51985559566787,0.5238095238095238,5,9,0.9,3.6,3
742,13,sustainable,8,56,172,0.7732558139534884,0.5517241379310345,4,4,0.5833333333333333,2.0,3
742,14,sustainable,7,66,422,0.7582938388625592,0.4827586206896552,4,4,0.5833333333333333,2.0,3
742,15,sustainable,2,53,225,1.0,0.2222222222222222,0,0,0.0,0.0,0
742,16,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
742,17,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
742,18,sustainable,2,0,0,0.0,1.0,0,0,0.0,0.0,0
742,19,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
742,20,sustainable,2,26,76,1.0,0.25,0,0,0.0,0.0,0
742,21,sustainable,1,15,19,1.0,0.0,0,0,0.0,0.0,0
742,22,sustainable,3,7,14,0.5,0.75,2,1,0.0,1.0,0
742,23,sustainable,5,76,408,0.7475490196078431,0.0,5,7,0.8,2.8,2
742,24,sustainable,2,11,11,0.5454545454545454,0.0,0,0,0.0,0.0,0
742,25,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
742,26,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
742,27,sustainable,9,20,60,0.6666666666666666,0.3333333333333333,5,4,0.0,1.6,1
742,28,sustainable,31,169,4888,0.468494271685761,0.0344827586206896,24,230,0.930855557268096,19.166666666666668,23
742,29,sustainable,16,108,547,0.3820840950639854,0.1379310344827586,10,42,0.95,8.4,9
742,30,sustainable,25,151,3067,0.4000652103032279,0.1851851851851851,19,152,0.9355988009238784,16.0,18
742,31,sustainable,19,165,3225,0.6831007751937984,0.0,12,55,0.8953703703703703,9.166666666666666,9
742,32,sustainable,13,118,523,0.2848948374760994,0.3448275862068966,9,25,0.8589947089947091,5.5555555555555545,7
742,33,sustainable,8,61,212,0.4811320754716981,0.5769230769230769,4,6,1.0,3.0,0
742,34,sustainable,10,80,142,0.7746478873239436,0.5,4,4,0.5833333333333333,2.0,3
742,35,sustainable,9,33,109,0.6697247706422018,0.3448275862068966,5,5,0.4333333333333334,2.0,3
742,36,sustainable,13,52,181,0.3756906077348066,0.16,8,18,0.807142857142857,4.5,6
742,37,sustainable,6,63,292,0.6815068493150684,0.3181818181818182,4,4,0.5833333333333333,2.0,3
742,38,sustainable,9,177,493,0.3671399594320487,0.2413793103448276,6,11,0.7666666666666666,3.6666666666666665,5
742,39,sustainable,8,75,187,0.4064171122994652,0.5,7,11,0.5476190476190477,3.1428571428571432,5
742,40,sustainable,12,105,289,0.3667820069204152,0.125,8,22,0.8761904761904762,5.5,6
742,41,sustainable,11,123,363,0.5730027548209367,0.3571428571428571,6,14,0.9333333333333332,4.666666666666667,4
742,42,sustainable,19,229,1206,0.554726368159204,0.1724137931034483,12,41,0.8463804713804715,6.833333333333332,9
742,43,sustainable,19,156,2697,0.4694104560622914,0.0,13,77,0.987179487179487,11.846153846153848,11
742,44,sustainable,11,165,1614,0.5315985130111525,0.0,8,28,1.0,7.0,0
742,45,sustainable,11,142,556,0.3039568345323741,0.2413793103448276,6,12,0.9,4.0,5
742,46,sustainable,12,129,372,0.4516129032258064,0.2857142857142857,9,23,0.8227513227513228,5.111111111111111,5
742,47,sustainable,9,109,685,0.9751824817518248,0.24,3,2,0.0,1.3333333333333333,1
742,48,sustainable,13,194,1437,0.5532359081419624,0.125,9,30,0.9047619047619048,6.666666666666668,7
795,1,dormant,5,47,151,0.9933774834437086,0.6785714285714286,2,1,0.0,1.0,0
795,2,dormant,6,51,275,1.0,0.6363636363636364,0,0,0.0,0.0,0
795,3,dormant,8,13,54,1.0,0.631578947368421,0,0,0.0,0.0,0
795,4,dormant,8,7,33,1.0,0.6875,0,0,0.0,0.0,0
795,5,dormant,5,7,30,0.9666666666666668,0.7222222222222222,2,1,0.0,1.0,0
795,6,dormant,3,0,0,0.0,1.0,0,0,0.0,0.0,0
795,7,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
795,8,dormant,1,0,0,0.0,1.0,0,0,0.0,0.0,0
795,9,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
795,10,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
795,11,dormant,0,0,0,0.0,1.0,0,0,0.0,0.0,0
795,12,dormant,2,85,210,1.0,0.0,0,0,0.0,0.0,0
795,13,dormant,4,22,47,0.9361702127659576,0.5384615384615384,3,3,1.0,2.0,0
795,14,dormant,2,1,1,1.0,0.0,0,0,0.0,0.0,0
847,1,sustainable,14,75,144,0.7847222222222222,0.25,7,12,0.7714285714285714,3.4285714285714284,3
847,2,sustainable,10,20,37,0.5945945945945946,0.5555555555555556,5,4,0.0,1.6,2
847,3,sustainable,11,10,20,0.65,0.4736842105263157,4,3,0.0,1.5,2
847,4,sustainable,11,29,103,0.9611650485436892,0.5172413793103449,3,2,0.0,1.3333333333333333,1
847,5,sustainable,15,31,42,0.5,0.5294117647058824,5,5,0.4333333333333334,2.0,3
847,6,sustainable,15,25,49,0.4489795918367347,0.1851851851851851,6,11,0.8222222222222223,3.6666666666666665,5
847,7,sustainable,18,16,26,0.3076923076923077,0.5357142857142857,7,7,0.3809523809523809,2.0,4
847,8,sustainable,23,15,33,0.2727272727272727,0.391304347826087,9,17,0.7809523809523811,3.7777777777777777,8
847,9,sustainable,18,60,89,0.8988764044943821,0.44,7,12,0.6285714285714287,3.4285714285714284,5
847,10,sustainable,21,10,15,0.4,0.6190476190476191,4,5,0.8333333333333333,2.5,2
847,11,sustainable,15,20,40,0.475,0.3793103448275862,7,13,0.6904761904761905,3.7142857142857135,6
847,12,sustainable,21,35,83,0.7108433734939759,0.2592592592592592,6,7,0.4444444444444444,2.333333333333333,4
847,13,sustainable,21,24,97,0.6391752577319587,0.2413793103448276,9,28,0.8825396825396825,6.222222222222222,8
847,14,sustainable,15,32,101,0.5643564356435643,0.2758620689655172,8,13,0.8273809523809524,3.25,1
847,15,sustainable,9,47,242,0.5041322314049587,0.3333333333333333,6,11,0.8666666666666667,3.6666666666666665,2
847,16,sustainable,15,26,39,0.4102564102564102,0.1666666666666666,8,12,0.8416666666666666,3.0,5
847,17,sustainable,14,26,69,0.391304347826087,0.25,10,26,0.8615079365079363,5.2,8
847,18,sustainable,15,32,62,0.7419354838709677,0.2142857142857142,7,8,0.5904761904761904,2.2857142857142856,1
847,19,sustainable,5,5,6,0.5,0.8421052631578947,2,1,0.0,1.0,0
847,20,sustainable,9,11,11,0.4545454545454545,0.6666666666666666,0,0,0.0,0.0,0
847,21,sustainable,3,2,2,1.0,0.0,0,0,0.0,0.0,0
847,22,sustainable,9,5,8,0.375,0.5909090909090909,3,3,1.0,2.0,0
847,23,sustainable,6,8,12,0.5,0.6363636363636364,2,1,0.0,1.0,0
847,24,sustainable,9,6,10,0.4,0.5925925925925926,2,1,0.0,1.0,0
778,1,sustainable,5,8,31,0.6451612903225806,0.72,4,6,1.0,3.0,0
778,2,sustainable,4,5,9,0.5555555555555556,0.92,3,3,1.0,2.0,0
778,3,sustainable,3,0,0,0.0,1.0,0,0,0.0,0.0,0
778,4,sustainable,5,10,17,1.0,0.9444444444444444,0,0,0.0,0.0,0
778,5,sustainable,4,7,12,1.0,0.8888888888888888,0,0,0.0,0.0,0
778,6,sustainable,2,10,35,1.0,0.6666666666666666,0,0,0.0,0.0,0
778,7,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,8,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,9,sustainable,2,11,11,1.0,0.0,0,0,0.0,0.0,0
778,10,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,11,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,12,sustainable,1,1,1,1.0,0.0,0,0,0.0,0.0,0
778,13,sustainable,2,12,23,1.0,0.0,0,0,0.0,0.0,0
778,14,sustainable,4,17,82,0.9878048780487804,0.4375,2,1,0.0,1.0,0
778,15,sustainable,3,7,20,0.8,0.8823529411764706,2,1,0.0,1.0,0
778,16,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,17,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,18,sustainable,2,2,4,0.5,0.0,2,1,0.0,1.0,0
778,19,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,20,sustainable,2,1,1,1.0,0.0,0,0,0.0,0.0,0
778,21,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
778,22,sustainable,1,1,2,1.0,0.0,0,0,0.0,0.0,0
778,23,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
778,24,sustainable,1,4,8,1.0,0.6666666666666666,0,0,0.0,0.0,0
778,25,sustainable,4,11,33,0.9696969696969696,0.6666666666666666,2,1,0.0,1.0,0
778,26,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
778,27,sustainable,5,11,63,0.5238095238095238,0.4210526315789473,4,6,1.0,3.0,0
778,28,sustainable,1,2,3,1.0,0.0,0,0,0.0,0.0,0
788,1,sustainable,4,24,120,0.5666666666666667,0.5,3,3,1.0,2.0,0
788,2,sustainable,1,6,7,1.0,0.75,0,0,0.0,0.0,0
788,3,sustainable,1,2,3,1.0,0.9473684210526316,0,0,0.0,0.0,0
788,4,sustainable,3,16,72,0.5833333333333334,0.6842105263157895,2,1,0.0,1.0,0
788,5,sustainable,1,2,3,1.0,0.5,0,0,0.0,0.0,0
788,6,sustainable,2,4,10,0.8,0.8260869565217391,2,1,0.0,1.0,0
788,7,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,8,sustainable,5,19,124,0.6129032258064516,0.45,3,3,1.0,2.0,0
788,9,sustainable,4,1,1,1.0,0.0,0,0,0.0,0.0,0
788,10,sustainable,3,6,15,0.9333333333333332,0.5,2,1,0.0,1.0,0
788,11,sustainable,3,6,18,0.9444444444444444,0.6666666666666666,2,1,0.0,1.0,0
788,12,sustainable,2,4,11,1.0,0.0,0,0,0.0,0.0,0
788,13,sustainable,2,22,95,1.0,0.3809523809523809,0,0,0.0,0.0,0
788,14,sustainable,3,19,79,1.0,0.6,0,0,0.0,0.0,0
788,15,sustainable,3,23,119,0.6890756302521008,0.6153846153846154,2,1,0.0,1.0,0
788,16,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
788,17,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,18,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,19,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,20,sustainable,3,3,3,0.6666666666666666,0.8333333333333334,0,0,0.0,0.0,0
788,21,sustainable,2,2,4,0.5,0.6666666666666666,2,1,0.0,1.0,0
788,22,sustainable,4,1,2,1.0,0.0,0,0,0.0,0.0,0
788,23,sustainable,1,3,3,1.0,0.0,0,0,0.0,0.0,0
788,24,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,25,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,26,sustainable,0,0,0,0.0,1.0,0,0,0.0,0.0,0
788,27,sustainable,1,3,7,1.0,0.0,0,0,0.0,0.0,0
788,28,sustainable,1,6,7,1.0,0.0,0,0,0.0,0.0,0
788,29,sustainable,1,6,12,1.0,0.0,0,0,0.0,0.0,0
788,30,sustainable,2,3,4,1.0,0.0,0,0,0.0,0.0,0
788,31,sustainable,2,5,12,1.0,0.8695652173913043,0,0,0.0,0.0,0
788,32,sustainable,1,0,0,0.0,1.0,0,0,0.0,0.0,0
396,1,sustainable,4,13,68,0.9264705882352942,0.7333333333333333,2,1,0.0,1.0,0
396,2,sustainable,2,31,64,1.0,0.8,0,0,0.0,0.0,0
396,3,sustainable,3,21,43,1.0,0.7083333333333334,0,0,0.0,0.0,0
396,4,sustainable,5,21,47,1.0,0.7,0,0,0.0,0.0,0
396,5,sustainable,3,31,35,1.0,0.8571428571428571,0,0,0.0,0.0,0
